Year,Order entered,PlotID,Replicate,Species,PercentCover,Notes,RLB Notes,EHL Notes
2015,2308,OHAN-018,QN,ADEBIC-Adenocaulon bicolor,1,,,
2015,2309,OHAN-018,QN,HEUGLA-Heuchera glabra,T,Col. 72,,
2015,2310,OHAN-018,QE,HEUGLA-Heuchera glabra,1,,,
2015,2311,OHAN-018,QE,GAUSHA-Gaultheria shallon,25,,,
2015,2312,OHAN-018,QE,ROSGYM-Rosa gymnocarpa,2,,,
2015,2313,OHAN-018,QE,SYMALB-Symphoriocarpos albus,7,,,
2015,2314,OHAN-018,QE,MAHNER-Mahonia nervosa,9,,,
2015,2315,OHAN-018,QE,LINBOR-Linnaea borealis,5,,,
2015,2316,OHAN-018,QE,MOSS-Moss spp,60,,,
2015,2317,OHAN-018,QE,RUBURS-Rubus ursinus,3,,,
2015,2318,OHAN-018,QE,ADEBIC-Adenocaulon bicolor,4,Current: 2,,
2015,2319,OHAN-018,QE,ACHTRI-Achlys triphylla,12,Current: 1,,
2015,2320,OHAN-018,QE,SPIBET-Spirea betulifolia,4,,,
2015,2321,OHAN-018,QE,MELSUB-Melica subulata,T,Col. 73,,
2015,2322,OHAN-018,QS,MAHNER-Mahonia nervosa,10,,,
2015,2323,OHAN-018,QS,MOSS-Moss spp,10,,,
2015,2324,OHAN-018,QS,CHIMEN-Chimaphila menziesii,T,,,
2015,2325,OHAN-018,QS,AMEALN-Amelanchier alnifolia,T,,,
2015,2326,OHAN-018,QW,CAMSCO-Campanula scouleri,1,,,
2015,2327,OHAN-018,QW,MAHNER-Mahonia nervosa,1,,,
2015,2328,OHAN-018,QW,HEUGLA-Heuchera glabra,1,HEU spp.,,
2015,2329,OHAN-018,QW,CHIMEN-Chimaphila menziesii,T,,,
2015,2330,OHAN-018,QW,MAHNER-Mahonia nervosa,10,,,
2015,2331,OHAN-018,QW,GAUSHA-Gaultheria shallon,20,,,
2015,2332,OHAN-018,QW,MELSUB-Melica subulata,1,,,
2015,2333,OHAN-018,QW,ROSGYM-Rosa gymnocarpa,T,,,
2015,2334,OHAN-018,QW,MOSS-Moss spp,8,,,
2015,2335,OHAN-018,QW,GOOOBL-Goodyera oblongifolia,NA,,,
2015,2336,OHAN-018,ALL,TRILAT-Trientalis latifolia,present,"POLMUN small<50cm, leafless may be POLIMB",,
2015,2337,OHAN-018,ALL,CORMAC-Corallorhiza mertensiana,present,MOEMAC,,
2015,2338,OHAN-018,ALL,ACEGLA-Acer glabrum,present,,,
2015,2339,OHAN-078,QN,GAUSHA-Gaultheria shallon,17,,,
2015,2340,OHAN-078,QN,CHIUMB-Chimaphila umbellata,2,,,
2015,2341,OHAN-078,QN,MOSS-Moss spp,50,,,
2015,2342,OHAN-078,QN,MAHNER-Mahonia nervosa,4,,,
2015,2343,OHAN-078,QN,ACHTRI-Achlys triphylla,10,,,
2015,2344,OHAN-078,QN,ACECIR-Acer circinatum,1,,,
2015,2345,OHAN-078,QE,GAUSHA-Gaultheria shallon,20,,,
2015,2346,OHAN-078,QE,LINBOR-Linnaea borealis,5,,,
2015,2347,OHAN-078,QE,MOSS-Moss spp,40,,,
2015,2348,OHAN-078,QE,ACHTRI-Achlys triphylla,3,,,
2015,2349,OHAN-078,QE,VACPAR-Vaccinium parvifolium,1,,,
2015,2350,OHAN-078,QE,MAHNER-Mahonia nervosa,10,,,
2015,2351,OHAN-078,QS,VACPAR-Vaccinium parvifolium,9,,,
2015,2352,OHAN-078,QS,ACHTRI-Achlys triphylla,10,,,
2015,2353,OHAN-078,QS,MAHNER-Mahonia nervosa,15,,,
2015,2354,OHAN-078,QS,LINBOR-Linnaea borealis,10,,,
2015,2355,OHAN-078,QS,GAUSHA-Gaultheria shallon,10,,,
2015,2356,OHAN-078,QS,CHIUMB-Chimaphila umbellata,7,,,
2015,2357,OHAN-078,QS,MOSS-Moss spp,85,,,
2015,2358,OHAN-078,QW,GAUSHA-Gaultheria shallon,55,,,
2015,2359,OHAN-078,QW,MOSS-Moss spp,80,,,
2015,2360,OHAN-078,QW,ACHTRI-Achlys triphylla,2,,,
2015,2361,OHAN-078,QW,LINBOR-Linnaea borealis,T,,,
2015,2362,OHAN-078,QW,MAHNER-Mahonia nervosa,1,,,
2015,2363,OHAN-078,QW,CHIUMB-Chimaphila umbellata,T,,,
2015,2364,OHAN-078,QW,VIOSEM-Viola sempervirens,T,,,
2015,2365,OHAN-078,ALL,TRILAT-Trientalis latifolia,present,,,
2015,2366,OHAN-078,ALL,ROSGYM-Rosa gymnocarpa,present,,,
2015,2367,OHAN-078,ALL,SYMALB-Symphoriocarpos albus,present,,,
2015,2368,BACK-250,QN,GOOOBL-Goodyera oblongifolia,5,,,
2015,2369,BACK-250,QN,XERTEN-Xerophyllum tenax,15,,,
2015,2370,BACK-250,QN,RUBLAS-Rubus lasiococcus,3,,,
2015,2371,BACK-250,QN,MOSS-Moss spp,30,,,
2015,2372,BACK-250,QN,VIOORB-Viola orbiculata,3,,,
2015,2373,BACK-250,QN,LINBOR-Linnaea borealis,4,,,
2015,2374,BACK-250,QN,RUBURS-Rubus ursinus,2,,,
2015,2375,BACK-250,QN,SYMALB-Symphoriocarpos albus,2,,,
2015,2376,BACK-250,QN,CORUNA-Cornus unalaschkensis,1,,,
2015,2377,BACK-250,QN,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,2378,BACK-250,QN,VACMEM-Vaccinium membranaceum,2,,,
2015,2379,BACK-250,QE,ACHTRI-Achlys triphylla,4,2 green now,,
2015,2380,BACK-250,QE,LINBOR-Linnaea borealis,2,,,
2015,2381,BACK-250,QE,MOSS-Moss spp,3,,,
2015,2382,BACK-250,QE,RUBLAS-Rubus lasiococcus,2,,,
2015,2383,BACK-250,QE,VIOORB-Viola orbiculata,T,,,
2015,2384,BACK-250,QE,CHIMEN-Chimaphila menziesii,T,,,
2015,2385,BACK-250,QE,VACMEM-Vaccinium membranaceum,1,,,
2015,2386,BACK-250,QE,RUBURS-Rubus ursinus,T,,,
2015,2387,BACK-250,QS,XERTEN-Xerophyllum tenax,25,,,
2015,2388,BACK-250,QS,RUBLAS-Rubus lasiococcus,3,,,
2015,2389,BACK-250,QS,LINBOR-Linnaea borealis,2,,,
2015,2390,BACK-250,QS,MAHNER-Mahonia nervosa,20,,,
2015,2391,BACK-250,QS,PTEAQU-Pteridium aquilinum,8,,,
2015,2392,BACK-250,QS,MOSS-Moss spp,35,,,
2015,2393,BACK-250,QS,RUBURS-Rubus ursinus,T,,,
2015,2394,BACK-250,QS,GOOOBL-Goodyera oblongifolia,T,,,
2015,2395,BACK-250,QS,GAUOVA-Gaultheria ovatifolia,3,,,
2015,2396,BACK-250,QS,VACPAR-Vaccinium parvifolium,2,,,
2015,2397,BACK-250,QS,VIOORB-Viola orbiculata,T,,,
2015,2398,BACK-250,QW,ACHTRI-Achlys triphylla,15,,,
2015,2399,BACK-250,QW,LINBOR-Linnaea borealis,30,,,
2015,2400,BACK-250,QW,VIOORB-Viola orbiculata,5,,,
2015,2401,BACK-250,QW,XERTEN-Xerophyllum tenax,8,,,
2015,2402,BACK-250,QW,RUBLAS-Rubus lasiococcus,2,,,
2015,2403,BACK-250,QW,CLIUNI-Clintonia uniflora,T,,,
2015,2404,BACK-250,QW,CORUNA-Cornus unalaschkensis,T,,,
2015,2405,BACK-250,QW,CHIUMB-Chimaphila umbellata,1,,,
2015,2406,BACK-250,QW,HIEALB-Hieracium albiflorum,1,,,
2015,2407,BACK-250,QW,UNKPOA-unknown grass 1 2015,T,Bromus sit? No flowers,,
2015,2408,BACK-250,QW,VACMEM-Vaccinium membranaceum,3,,,
2015,2409,BACK-250,QW,PTEAQU-Pteridium aquilinum,12,,,
2015,2410,BACK-250,ALL,LUPLAT-Lupinus latifolius,present,,,
2015,2411,BACK-251,QN,MOSS-Moss spp,25,,,
2015,2412,BACK-251,QN,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,2413,BACK-251,QN,VACMEM-Vaccinium membranaceum,T,,,
2015,2414,BACK-251,QE,VACMEM-Vaccinium membranaceum,T,,,
2015,2415,BACK-251,QE,MOSS-Moss spp,2,,,
2015,2416,BACK-251,QS,ACHTRI-Achlys triphylla,3,,,
2015,2417,BACK-251,QS,MOSS-Moss spp,T,,,
2015,2418,BACK-251,QS,VACMEM-Vaccinium membranaceum,2,,,
2015,2419,BACK-251,QW,CLIUNI-Clintonia uniflora,T,,,
2015,2420,BACK-251,QW,ACHTRI-Achlys triphylla,T,,,
2015,2421,BACK-251,QW,MOSS-Moss spp,T,,,
2015,2422,BACK-251,ALL,GOOOBL-Goodyera oblongifolia,present,,,
2015,2423,BACK-251,ALL,ROSGYM-Rosa gymnocarpa,present,,,
2015,2424,BACK-251,ALL,TRIOVA-Trillium ovatum,present,,,
2015,2425,BACK-251,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,2426,BACK-245,QN,PTEAQU-Pteridium aquilinum,10,,,
2015,2427,BACK-245,QN,ROSGYM-Rosa gymnocarpa,10,,,
2015,2428,BACK-245,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,2429,BACK-245,QN,CHIUMB-Chimaphila umbellata,1,,,
2015,2430,BACK-245,QN,VIOORB-Viola orbiculata,T,,,
2015,2431,BACK-245,QN,ACHTRI-Achlys triphylla,17,,,
2015,2432,BACK-245,QN,CLIUNI-Clintonia uniflora,2,,,
2015,2433,BACK-245,QN,RUBURS-Rubus ursinus,T,,,
2015,2434,BACK-245,QN,GOOOBL-Goodyera oblongifolia,T,,,
2015,2435,BACK-245,QN,CORUNA-Cornus unalaschkensis,1,,,
2015,2436,BACK-245,QN,VACPAR-Vaccinium parvifolium,T,,,
2015,2437,BACK-245,QN,MOSS-Moss spp,T,,,
2015,2438,BACK-245,QN,LINBOR-Linnaea borealis,T,,,
2015,2439,BACK-245,QN,MAISTE-Maianthemum stellatum,T,,,
2015,2440,BACK-245,QN,MAHNER-Mahonia nervosa,T,,,
2015,2441,BACK-245,QE,MAHNER-Mahonia nervosa,15,,,
2015,2442,BACK-245,QE,ACHTRI-Achlys triphylla,20,,,
2015,2443,BACK-245,QE,MAISTE-Maianthemum stellatum,5,,,
2015,2444,BACK-245,QE,VACMEM-Vaccinium membranaceum,2,,,
2015,2445,BACK-245,QE,CORUNA-Cornus unalaschkensis,2,,,
2015,2446,BACK-245,QE,VIOORB-Viola orbiculata,1,,,
2015,2447,BACK-245,QE,CHIUMB-Chimaphila umbellata,1,,,
2015,2448,BACK-245,QE,MOSS-Moss spp,1,,,
2015,2449,BACK-245,QE,RUBURS-Rubus ursinus,1,,,
2015,2450,BACK-245,QE,LINBOR-Linnaea borealis,T,,,
2015,2451,BACK-245,QS,VACPAR-Vaccinium parvifolium,6,,,
2015,2452,BACK-245,QS,MAHNER-Mahonia nervosa,12,,,
2015,2453,BACK-245,QS,GOOOBL-Goodyera oblongifolia,T,,,
2015,2454,BACK-245,QS,PTEAQU-Pteridium aquilinum,5,,,
2015,2455,BACK-245,QS,MAISTE-Maianthemum stellatum,6,,,
2015,2456,BACK-245,QS,ACHTRI-Achlys triphylla,5,,,
2015,2457,BACK-245,QS,CORUNA-Cornus unalaschkensis,4,,,
2015,2458,BACK-245,QS,VIOORB-Viola orbiculata,T,,,
2015,2459,BACK-245,QS,RUBLAS-Rubus lasiococcus,1,,,
2015,2460,BACK-245,QS,ORTSEC-Orthilia secunda,T,,,
2015,2461,BACK-245,QS,LINBOR-Linnaea borealis,T,,,
2015,2462,BACK-245,QS,CHIUMB-Chimaphila umbellata,4,,,
2015,2463,BACK-245,QS,MOSS-Moss spp,3,,,
2015,2464,BACK-245,QW,AMEALN-Amelanchier alnifolia,2,,,
2015,2465,BACK-245,QW,VACPAR-Vaccinium parvifolium,20,,,
2015,2466,BACK-245,QW,RUBLAS-Rubus lasiococcus,5,,,
2015,2467,BACK-245,QW,XERTEN-Xerophyllum tenax,T,,,
2015,2468,BACK-245,QW,MAHNER-Mahonia nervosa,1,,,
2015,2469,BACK-245,QW,PTEAQU-Pteridium aquilinum,3,,,
2015,2470,BACK-245,QW,CHIUMB-Chimaphila umbellata,8,,,
2015,2471,BACK-245,QW,RUBURS-Rubus ursinus,2,,,
2015,2472,BACK-245,QW,MOSS-Moss spp,4,,,
2015,2473,BACK-245,ALL,ACECIR-Acer circinatum,present,,,
2015,2474,BACK-245,ALL,PEDRAC-Pedicularis racemosa,present,,,
2015,2475,BACK-245,ALL,GAUOVA-Gaultheria ovatifolia,present,,,
2015,2476,BACK-245,ALL,BROMUS-Bromus spp,present,non flowering,,
2015,2477,BACK-245,ALL,RUBLAS-Rubus lasiococcus,present,,,
2015,2478,BACK-245,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,2479,BACK-232,QN,MOSS-Moss spp,T,,,
2015,2480,BACK-232,QN,ACHTRI-Achlys triphylla,1,,,
2015,2481,BACK-232,QN,VACMEM-Vaccinium membranaceum,T,,,
2015,2482,BACK-232,QE,MAHNER-Mahonia nervosa,8,,,
2015,2483,BACK-232,QE,MOSS-Moss spp,20,,,
2015,2484,BACK-232,QE,VACMEM-Vaccinium membranaceum,1,,,
2015,2485,BACK-232,QE,LINBOR-Linnaea borealis,2,,,
2015,2486,BACK-232,QE,VIOORB-Viola orbiculata,T,,,
2015,2487,BACK-232,QS,CORUNA-Cornus unalaschkensis,1,,,
2015,2488,BACK-232,QS,MOSS-Moss spp,11,,,
2015,2489,BACK-232,QS,VIOORB-Viola orbiculata,T,,,
2015,2490,BACK-232,QW,MOSS-Moss spp,4,,,
2015,2491,BACK-232,ALL,CHIMEN-Chimaphila menziesii,present,,,
2015,2492,BACK-232,ALL,PSEMEN-Pseudotsuga menziesii,present,,,
2015,2493,BACK-232,ALL,CHIUMB-Chimaphila umbellata,present,,,
2015,2494,BACK-232,ALL,CORMAC-Corallorhiza mertensiana,present,,,
2015,2495,BACK-232,ALL,ROSGYM-Rosa gymnocarpa,present,,,
2015,2496,BACK-232,ALL,MYCMUR-Mycelis muralis,present,,,
2015,2497,BACK-232,ALL,STRROS-Streptopus roseus var curvipes,present,,,
2015,2498,BACK-252,QN,VACMEM-Vaccinium membranaceum,12,,,
2015,2499,BACK-252,QN,ACHTRI-Achlys triphylla,10,,,
2015,2500,BACK-252,QN,CORUNA-Cornus unalaschkensis,5,,,
2015,2501,BACK-252,QN,TIATRI-Tiarella trifoliata,2,,,
2015,2502,BACK-252,QN,LINBOR-Linnaea borealis,15,,,
2015,2503,BACK-252,QN,MOSS-Moss spp,5,,,
2015,2504,BACK-252,QN,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,2505,BACK-252,QN,MAISTE-Maianthemum stellatum,8,,,
2015,2506,BACK-252,QN,TRILAT-Trientalis latifolia,3,,,
2015,2507,BACK-252,QN,CAMSCO-Campanula scouleri,T,,,
2015,2508,BACK-252,QN,VIOLAS-VIOLA spp,T,Entered into data sheet as VIOBLE? Misspelling?,,
2015,2509,BACK-252,QN,TSUHET-Tsuga heterophylla,1,2nd yr +,,
2015,2510,BACK-252,QN,ACECIR-Acer circinatum,T,,,
2015,2511,BACK-252,QN,CLIUNI-Clintonia uniflora,1,,,
2015,2512,BACK-252,QE,CLIUNI-Clintonia uniflora,5,,,
2015,2513,BACK-252,QE,ACECIR-Acer circinatum,2,,,
2015,2514,BACK-252,QE,LINBOR-Linnaea borealis,15,,,
2015,2515,BACK-252,QE,MOSS-Moss spp,12,,,
2015,2516,BACK-252,QE,ORTSEC-Orthilia secunda,1,,,
2015,2517,BACK-252,QS,VIOORB-Viola orbiculata,1,,,
2015,2518,BACK-252,QS,MAISTE-Maianthemum stellatum,T,,,
2015,2519,BACK-252,QS,CAMSCO-Campanula scouleri,T,,,
2015,2520,BACK-252,QS,MOSS-Moss spp,25,,,
2015,2521,BACK-252,QW,MOSS-Moss spp,18,,,
2015,2522,BACK-252,QW,LINBOR-Linnaea borealis,18,,,
2015,2523,BACK-252,QW,TSUHET-Tsuga heterophylla,7,2nd yr +,,
2015,2524,BACK-252,ALL,VIOLAS-VIOLA spp,present,Entered into data sheet as VIOVIC? Misspelling? ,,
2015,2525,BACK-252,ALL,DISSMI-Disporum smithii,present,,,
2015,2526,BACK-252,ALL,TRIOVA-Trillium ovatum,present,,,
2015,2527,BACK-252,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,2528,BACK-252,ALL,MAIRAC-Maianthemum racemosa,present,,,
2015,2529,BACK-252,ALL,ORTSEC-Orthilia secunda,present,,,
2015,2530,BACK-252,ALL,POLMUN-Polystichum munitum,present,,,
2015,2531,BACK-252,ALL,PTEAQU-Pteridium aquilinum,present,,,
2015,2532,BACK-252,ALL,BROSIT-Bromus Sitchensis,present,,,
2015,2533,BACK-252,ALL,ABIAMA-Abies amabilis,present,,,
2015,2534,STEV-027,QN,TSUHET-Tsuga heterophylla,2,Greater than 2nd yr,,
2015,2535,STEV-027,QN,PSEMEN-Pseudotsuga menziesii,T,,,
2015,2536,STEV-027,QN,MOSS-Moss spp,10,,,
2015,2537,STEV-027,QN,TIATRI-Tiarella trifoliata,1,,,
2015,2538,STEV-027,QE,MAIDIL-Maianthemum dilatatum,2,,,
2015,2539,STEV-027,QE,CLIUNI-Clintonia uniflora,3,,,
2015,2540,STEV-027,QE,MOSS-Moss spp,5,,,
2015,2541,STEV-027,QS,TIATRI-Tiarella trifoliata,10,,,
2015,2542,STEV-027,QS,DRYEXP-Dryopteris expansa,3,"Very small ""fronds"" ~30cm long",,
2015,2543,STEV-027,QS,LINBOR-Linnaea borealis,1,,,
2015,2544,STEV-027,QS,MAIDIL-Maianthemum dilatatum,1,,,
2015,2545,STEV-027,QS,TSUHET-Tsuga heterophylla,2,germ & 2nd year +,,
2015,2546,STEV-027,QS,MOSS-Moss spp,30,,,
2015,2547,STEV-027,QS,RUBPED-Rubus pedatus,T,,,
2015,2548,STEV-027,QS,ABIAMA-Abies amabilis,T,,,
2015,2549,STEV-027,QW,ACHTRI-Achlys triphylla,14,,,
2015,2550,STEV-027,QW,LINBOR-Linnaea borealis,5,,,
2015,2551,STEV-027,QW,STRROS-Streptopus roseus var curvipes,1,,,
2015,2552,STEV-027,QW,VIOSEM-Viola sempervirens,6,,,
2015,2553,STEV-027,QW,CORUNA-Cornus unalaschkensis,2,,,
2015,2554,STEV-027,QW,VACPAR-Vaccinium parvifolium,10,,,
2015,2555,STEV-027,QW,CLIUNI-Clintonia uniflora,1,,,
2015,2556,STEV-027,QW,PSEMEN-Pseudotsuga menziesii,T,germ ,,
2015,2557,STEV-027,QW,RUBURS-Rubus ursinus,T,,,
2015,2558,STEV-027,QW,MOSS-Moss spp,50,,,
2015,2559,STEV-027,QW,TIATRI-Tiarella trifoliata,10,,,
2015,2560,STEV-027,ALL,ADEBIC-Adenocaulon bicolor,present,,,
2015,2561,STEV-027,ALL,OPLHOR-Oplopanax horridus,present,,,
2015,2562,STEV-027,ALL,POLMUN-Polystichum munitum,present,,,
2015,2563,STEV-027,ALL,HIEALB-Hieracium albiflorum,present,,,
2015,2564,STEV-027,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,2565,STEV-027,ALL,CHIMEN-Chimaphila menziesii,present,,,
2015,2566,STEV-014,QN,VACALA-Vaccinium alaskaense,11,,,
2015,2567,STEV-014,QN,VACMEM-Vaccinium membranaceum,2,,,
2015,2568,STEV-014,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,2569,STEV-014,QN,LINBOR-Linnaea borealis,2,,,
2015,2570,STEV-014,QN,CORUNA-Cornus unalaschkensis,2,,,
2015,2571,STEV-014,QN,MAHNER-Mahonia nervosa,5,,,
2015,2572,STEV-014,QN,CHIUMB-Chimaphila umbellata,2,,,
2015,2573,STEV-014,QN,MOSS-Moss spp,2,,,
2015,2574,STEV-014,QN,GOOOBL-Goodyera oblongifolia,T,,,
2015,2575,STEV-014,QN,RUBLAS-Rubus lasiococcus,T,,,
2015,2576,STEV-014,QN,PYRASA-Pyrola asarifolia,T,,,
2015,2577,STEV-014,QE,VACALA-Vaccinium alaskaense,30,,,
2015,2578,STEV-014,QE,MOSS-Moss spp,50,,,
2015,2579,STEV-014,QE,LINBOR-Linnaea borealis,10,,,
2015,2580,STEV-014,QE,PSEMEN-Pseudotsuga menziesii,T,germ,,
2015,2581,STEV-014,QE,RUBURS-Rubus ursinus,1,,,
2015,2582,STEV-014,QE,POLMUN-Polystichum munitum,4,,,
2015,2583,STEV-014,QE,ACHTRI-Achlys triphylla,T,,,
2015,2584,STEV-014,QE,TSUHET-Tsuga heterophylla,T,germ,,
2015,2585,STEV-014,QS,VACALA-Vaccinium alaskaense,10,,,
2015,2586,STEV-014,QS,VACPAR-Vaccinium parvifolium,3,,,
2015,2587,STEV-014,QS,LINBOR-Linnaea borealis,5,,,
2015,2588,STEV-014,QS,PYRASA-Pyrola asarifolia,4,,,
2015,2589,STEV-014,QS,CHIUMB-Chimaphila umbellata,3,,,
2015,2590,STEV-014,QS,BLESPI-Blechnum spicant,4,,,
2015,2591,STEV-014,QS,MOSS-Moss spp,65,,,
2015,2592,STEV-014,QS,GAUOVA-Gaultheria ovatifolia,4,,,
2015,2593,STEV-014,QS,MAHNER-Mahonia nervosa,2,,,
2015,2594,STEV-014,QS,POLMUN-Polystichum munitum,8,,,
2015,2595,STEV-014,QS,CORUNA-Cornus unalaschkensis,5,,,
2015,2596,STEV-014,QS,TRIOVA-Trillium ovatum,T,,,
2015,2597,STEV-014,QW,VACALA-Vaccinium alaskaense,8,,,
2015,2598,STEV-014,QW,MOSS-Moss spp,55,,,
2015,2599,STEV-014,QW,LINBOR-Linnaea borealis,10,,,
2015,2600,STEV-014,QW,MAHNER-Mahonia nervosa,15,,,
2015,2601,STEV-014,QW,ACHTRI-Achlys triphylla,T,,,
2015,2602,STEV-014,QW,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,2603,STEV-014,QW,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,2604,STEV-014,QW,VACPAR-Vaccinium parvifolium,2,evergreen family,,
2015,2605,STEV-014,ALL,GAUOVA-Gaultheria ovatifolia,present,,,
2015,2606,STEV-014,ALL,VIOSEM-Viola sempervirens,present,,,
2015,2607,STEV-014,ALL,ABIAMA-Abies amabilis,present,2nd yr +,,
2015,2608,SI-400,QN,MAHNER-Mahonia nervosa,12,,,
2015,2609,SI-400,QN,MOSS-Moss spp,85,,,
2015,2610,SI-400,QN,CORUNA-Cornus unalaschkensis,1,,,
2015,2611,SI-400,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,2612,SI-400,QE,MAHNER-Mahonia nervosa,25,,,
2015,2613,SI-400,QE,MOSS-Moss spp,70,,,
2015,2614,SI-400,QE,LINBOR-Linnaea borealis,3,,,
2015,2615,SI-400,QE,GAUSHA-Gaultheria shallon,9,,,
2015,2616,SI-400,QE,VACALA-Vaccinium alaskaense,16,,,
2015,2617,SI-400,QE,CHIUMB-Chimaphila umbellata,2,,,
2015,2618,SI-400,QE,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,2619,SI-400,QE,CORUNA-Cornus unalaschkensis,1,,,
2015,2620,SI-400,QE,VACPAR-Vaccinium parvifolium,2,evergreen form,,
2015,2621,SI-400,QS,MAHNER-Mahonia nervosa,17,,,
2015,2622,SI-400,QS,VIOSEM-Viola sempervirens,T,,,
2015,2623,SI-400,QS,MOSS-Moss spp,50,,,
2015,2624,SI-400,QS,ACHTRI-Achlys triphylla,15,,,
2015,2625,SI-400,QS,GAUSHA-Gaultheria shallon,2,,,
2015,2626,SI-400,QS,CORUNA-Cornus unalaschkensis,1,,,
2015,2627,SI-400,QS,LINBOR-Linnaea borealis,1,,,
2015,2628,SI-400,QS,VACPAR-Vaccinium parvifolium,T,evergreen form,,
2015,2629,SI-400,QS,CHIUMB-Chimaphila umbellata,2,,,
2015,2630,SI-400,QS,RUBURS-Rubus ursinus,2,,,
2015,2631,SI-400,QW,GAUSHA-Gaultheria shallon,10,,,
2015,2632,SI-400,QW,LINBOR-Linnaea borealis,12,,,
2015,2633,SI-400,QW,CHIUMB-Chimaphila umbellata,1,,,
2015,2634,SI-400,QW,MAHNER-Mahonia nervosa,T,,,
2015,2635,SI-400,QW,CORUNA-Cornus unalaschkensis,1,,,
2015,2636,SI-400,QW,MOSS-Moss spp,90,,,
2015,2637,SI-400,QW,VACPAR-Vaccinium parvifolium,T,evergreen form,,
2015,2638,SI-400,ALL,MENFER-Menziesia ferruginea,present,,,
2015,2639,SI-400,ALL,ROSGYM-Rosa gymnocarpa,present,,,
2015,2640,SI-400,ALL,PAXMYR-Paxistima myrsinites,present,,,
2015,2641,SI-400,ALL,GYMDRY-Gymnocarpium dryopteris,present,,,
2015,2642,SI-400,ALL,SYMALB-Symphoriocarpos albus,present,,,
2015,2643,SI-400,ALL,ACHTRI-Achlys triphylla,present,,,
2015,2644,SI-400,ALL,MONUNI-Moneses uniflora,present,pink indian pipe?,,
2015,2645,OHAN-007,QN,ACHTRI-Achlys triphylla,12,,,
2015,2646,OHAN-007,QN,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,2647,OHAN-007,QN,MOSS-Moss spp,75,,,
2015,2648,OHAN-007,QN,TIATRI-Tiarella trifoliata,2,,,
2015,2649,OHAN-007,QN,ACECIR-Acer circinatum,1,,,
2015,2650,OHAN-007,QN,VACPAR-Vaccinium parvifolium,5,,,
2015,2651,OHAN-007,QE,POLMUN-Polystichum munitum,75,,,
2015,2652,OHAN-007,QE,LINBOR-Linnaea borealis,10,,,
2015,2653,OHAN-007,QE,ACHTRI-Achlys triphylla,8,,,
2015,2654,OHAN-007,QE,ROSGYM-Rosa gymnocarpa,10,,,
2015,2655,OHAN-007,QE,MOSS-Moss spp,50,,,
2015,2656,OHAN-007,QE,TIATRI-Tiarella trifoliata,2,,,
2015,2657,OHAN-007,QS,MOSS-Moss spp,70,,,
2015,2658,OHAN-007,QS,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,2659,OHAN-007,QS,GAUSHA-Gaultheria shallon,4,,,
2015,2660,OHAN-007,QS,CORUNA-Cornus unalaschkensis,3,,,
2015,2661,OHAN-007,QS,GYMDRY-Gymnocarpium dryopteris,2,,,
2015,2662,OHAN-007,QS,VACPAR-Vaccinium parvifolium,10,,,
2015,2663,OHAN-007,QS,TIATRI-Tiarella trifoliata,1,,,
2015,2664,OHAN-007,QS,POLMUN-Polystichum munitum,10,,,
2015,2665,OHAN-007,QS,TRIOVA-Trillium ovatum,1,,,
2015,2666,OHAN-007,QW,MAHNER-Mahonia nervosa,30,,,
2015,2667,OHAN-007,QW,MOSS-Moss spp,90,,,
2015,2668,OHAN-007,QW,VACALA-Vaccinium alaskaense,15,,,
2015,2669,OHAN-007,QW,GYMDRY-Gymnocarpium dryopteris,1,,,
2015,2670,OHAN-007,QW,GOOOBL-Goodyera oblongifolia,2,,,
2015,2671,OHAN-007,QW,POLMUN-Polystichum munitum,6,,,
2015,2672,OHAN-007,QW,VACPAR-Vaccinium parvifolium,3,,,
2015,2673,OHAN-007,ALL,BLESPI-Blechnum spicant,present,,,
2015,2674,OHAN-007,ALL,DRYEXP-Dryopteris expansa,present,,,
2015,2675,OHAN-379,QN,ACHTRI-Achlys triphylla,17,,,
2015,2676,OHAN-379,QN,MOSS-Moss spp,85,,,
2015,2677,OHAN-379,QN,LINBOR-Linnaea borealis,8,,,
2015,2678,OHAN-379,QN,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,2679,OHAN-379,QN,VIOSEM-Viola sempervirens,2,,,
2015,2680,OHAN-379,QN,POLMUN-Polystichum munitum,T,,,
2015,2681,OHAN-379,QE,RUBNIV-Rubus nivalis,7,,,
2015,2682,OHAN-379,QE,VIOSEM-Viola sempervirens,10,,,
