"Plot","Species.Code","Num","Cover.Class","Elevation.m","Year","Data.Type","Fires"
"2042","ARUV",15,"4",374,1980,"Legacy","Burned"
"2043","RUPA",99,"1",783,1980,"Legacy","Burned"
"2043","EPAN",39,"1",783,1980,"Legacy","Burned"
"2043","COST",32,"4",783,1980,"Legacy","Burned"
"2044","CEVE",25,"1",630,1980,"Legacy","Burned"
"2044","AGXX",7,"4",630,1980,"Legacy","Burned"
"2044","BASA",19,"2",630,1980,"Legacy","Burned"
"2044","ARUV",15,"4",630,1980,"Legacy","Burned"
"2046","CARU",23,"1",609,1980,"Legacy","Burned"
"2046","SPBE",109,"1",609,1980,"Legacy","Burned"
"2047","ACGL",2,"1",347,1980,"Legacy","Burned"
"2047","COST",32,"4",347,1980,"Legacy","Burned"
"2049","ARUV",15,"1",374,1980,"Legacy","Unburned"
"2049","CARU",23,"1",374,1980,"Legacy","Unburned"
"2049","AGSP",6,"1",374,1980,"Legacy","Unburned"
"2049","HIAL",56,"1",374,1980,"Legacy","Unburned"
"2050","AMAL",10,"1",408,1980,"Legacy","Burned"
"2050","GOOB",51,"1",408,1980,"Legacy","Burned"
"2050","STXX",112,"1",408,1980,"Legacy","Burned"
"2050","SPBE",109,"3",408,1980,"Legacy","Burned"
"2050","PAMY",83,"1",408,1980,"Legacy","Burned"
"2050","MANE",76,"1",408,1980,"Legacy","Burned"
"2052","CAXX",24,"1",508,1980,"Legacy","Burned"
"2052","SPBE",109,"2",508,1980,"Legacy","Burned"
"2052","HISC",57,"1",508,1980,"Legacy","Burned"
"2052","PAMY",83,"4",508,1980,"Legacy","Burned"
"2052","ARUV",15,"1",508,1980,"Legacy","Burned"
"2052","CEVE",25,"2",508,1980,"Legacy","Burned"
"2052","CARU",23,"2",508,1980,"Legacy","Burned"
"2052","BASA",19,"1",508,1980,"Legacy","Burned"
"2054","ARUV",15,"4",1242,1980,"Legacy","Unburned"
"2054","CARU",23,"1",1242,1980,"Legacy","Unburned"
"2054","LECO",63,"2",1242,1980,"Legacy","Unburned"
"2054","MOSS",79,"1",1242,1980,"Legacy","Unburned"
"2054","CEVE",25,"1",1242,1980,"Legacy","Unburned"
"2054","LOXX",69,"1",1242,1980,"Legacy","Unburned"
"2054","PAMY",83,"2",1242,1980,"Legacy","Unburned"
"2056","MOSS",79,"2",1217,1980,"Legacy","Unburned"
"2056","SPBE",109,"1",1217,1980,"Legacy","Unburned"
"2056","AGSP",6,"2",1217,1980,"Legacy","Unburned"
"2056","CRCR",34,"1",1217,1980,"Legacy","Unburned"
"2056","JUCO",61,"1",1217,1980,"Legacy","Unburned"
"2056","ERXX",43,"2",1217,1980,"Legacy","Unburned"
"2056","ACMI",3,"1",1217,1980,"Legacy","Unburned"
"2056","PAMY",83,"1",1217,1980,"Legacy","Unburned"
"2056","CEVE",25,"1",1217,1980,"Legacy","Unburned"
"2056","LOXX",69,"1",1217,1980,"Legacy","Unburned"
"2056","ARUV",15,"2",1217,1980,"Legacy","Unburned"
"2058","HISC",57,"1",1199,1980,"Legacy","Unburned"
"2058","AGSP",6,"1",1199,1980,"Legacy","Unburned"
"2058","PAMY",83,"4",1199,1980,"Legacy","Unburned"
"2058","AMAL",10,"2",1199,1980,"Legacy","Unburned"
"2058","ACMI",3,"1",1199,1980,"Legacy","Unburned"
"2058","ARUV",15,"3",1199,1980,"Legacy","Unburned"
"2060","PAMY",83,"2",1152,1980,"Legacy","Unburned"
"2060","CEVE",25,"2",1152,1980,"Legacy","Unburned"
"2060","SAXX",104,"3",1152,1980,"Legacy","Unburned"
"2060","ARUV",15,"3",1152,1980,"Legacy","Unburned"
"2060","BASA",19,"1",1152,1980,"Legacy","Unburned"
"2060","LECO",63,"1",1152,1980,"Legacy","Unburned"
"2060","LOXX",69,"1",1152,1980,"Legacy","Unburned"
"2060","MOSS",79,"2",1152,1980,"Legacy","Unburned"
"2060","CARU",23,"4",1152,1980,"Legacy","Unburned"
"2062","SAXX",104,"3",938,1980,"Legacy","Unburned"
"2062","SPBE",109,"2",938,1980,"Legacy","Unburned"
"2062","HODI",59,"1",938,1980,"Legacy","Unburned"
"2062","PREM",93,"1",938,1980,"Legacy","Unburned"
"2062","CARU",23,"2",938,1980,"Legacy","Unburned"
"2062","AMAL",10,"2",938,1980,"Legacy","Unburned"
"2062","MOSS",79,"2",938,1980,"Legacy","Unburned"
"2062","PAMY",83,"3",938,1980,"Legacy","Unburned"
"2062","CEVE",25,"3",938,1980,"Legacy","Unburned"
"2064","ARUV",15,"4",669,1980,"Legacy","Unburned"
"2064","LECO",63,"1",669,1980,"Legacy","Unburned"
"2066","LIBO",64,"2",573,1980,"Legacy","Unburned"
"2066","AMAL",10,"2",573,1980,"Legacy","Unburned"
"2066","PAMY",83,"3",573,1980,"Legacy","Unburned"
"2066","MANE",76,"2",573,1980,"Legacy","Unburned"
"2068","PAMY",83,"4",619,1980,"Legacy","Unburned"
"2068","DIHO",37,"2",619,1980,"Legacy","Unburned"
"2068","PTAQ",95,"2",619,1980,"Legacy","Unburned"
"2068","HODI",59,"2",619,1980,"Legacy","Unburned"
"2068","AMAL",10,"2",619,1980,"Legacy","Unburned"
"2070","AMAL",10,"3",560,1980,"Legacy","Unburned"
"2070","PAMY",83,"3",560,1980,"Legacy","Unburned"
"2070","SAXX",104,"2",560,1980,"Legacy","Unburned"
"2070","HODI",59,"3",560,1980,"Legacy","Unburned"
"2070","CEVE",25,"2",560,1980,"Legacy","Unburned"
"2072","RULA",98,"2",965,1980,"Legacy","Unburned"
"2072","LIBO",64,"2",965,1980,"Legacy","Unburned"
"2072","TITR",116,"2",965,1980,"Legacy","Unburned"
"2072","SOSI",108,"2",965,1980,"Legacy","Unburned"
"2072","VAXX",126,"3",965,1980,"Legacy","Unburned"
"2072","CLUN",28,"2",965,1980,"Legacy","Unburned"
"2072","PTAQ",95,"2",965,1980,"Legacy","Unburned"
"2072","CHUM",26,"1",965,1980,"Legacy","Unburned"
"2072","ADBI",5,"1",965,1980,"Legacy","Unburned"
"2072","PAMY",83,"3",965,1980,"Legacy","Unburned"
"2072","MOSS",79,"3",965,1980,"Legacy","Unburned"
"2078","CEVE",25,"3",921,1980,"Legacy","Unburned"
"2078","SAXX",104,"2",921,1980,"Legacy","Unburned"
"2078","PAMY",83,"3",921,1980,"Legacy","Unburned"
"2078","PREM",93,"1",921,1980,"Legacy","Unburned"
"2078","CARU",23,"5",921,1980,"Legacy","Unburned"
"2078","HODI",59,"1",921,1980,"Legacy","Unburned"
"2080","VIXX",130,"2",723,1980,"Legacy","Unburned"
"2080","RUPA",99,"1",723,1980,"Legacy","Unburned"
"2080","DIHO",37,"4",723,1980,"Legacy","Unburned"
"2080","PTAQ",95,"4",723,1980,"Legacy","Unburned"
"2080","PAMY",83,"1",723,1980,"Legacy","Unburned"
"2082","AGSP",6,"2",634,1980,"Legacy","Burned"
"2082","MOSS",79,"3",634,1980,"Legacy","Burned"
"2082","CAXX",24,"1",634,1980,"Legacy","Burned"
"2082","ARUV",15,"4",634,1980,"Legacy","Burned"
"2084","AGSP",6,"2",779,1980,"Legacy","Unburned"
"2084","PAMY",83,"1",779,1980,"Legacy","Unburned"
"2084","CRCR",34,"1",779,1980,"Legacy","Unburned"
"2084","ARUV",15,"3",779,1980,"Legacy","Unburned"
"2088","PAMY",83,"3",430,1980,"Legacy","Burned"
"2088","ACGL",2,"1",430,1980,"Legacy","Burned"
"2088","RIXX",97,"1",430,1980,"Legacy","Burned"
"2088","MOSS",79,"2",430,1980,"Legacy","Burned"
"2088","SPBE",109,"1",430,1980,"Legacy","Burned"
"2088","SAXX",104,"2",430,1980,"Legacy","Burned"
"2088","CARU",23,"1",430,1980,"Legacy","Burned"
"2088","POMU",91,"1",430,1980,"Legacy","Burned"
"2088","HODI",59,"1",430,1980,"Legacy","Burned"
"2088","AMAL",10,"2",430,1980,"Legacy","Burned"
"2090","MOSS",79,"4",383,1980,"Legacy","Burned"
"2090","CARU",23,"2",383,1980,"Legacy","Burned"
"2090","ARUV",15,"3",383,1980,"Legacy","Burned"
"2090","AMAL",10,"1",383,1980,"Legacy","Burned"
"2090","CEVE",25,"2",383,1980,"Legacy","Burned"
"2090","PAMY",83,"1",383,1980,"Legacy","Burned"
"2092","PTAQ",95,"2",761,1980,"Legacy","Unburned"
"2092","DIHO",37,"2",761,1980,"Legacy","Unburned"
"2092","ALRU",8,"1",761,1980,"Legacy","Unburned"
"2092","RUPA",99,"3",761,1980,"Legacy","Unburned"
"2092","PAMY",83,"2",761,1980,"Legacy","Unburned"
"2092","SAXX",104,"2",761,1980,"Legacy","Unburned"
"2092","CONU",31,"4",761,1980,"Legacy","Unburned"
"2092","ACGL",2,"2",761,1980,"Legacy","Unburned"
"2094","ARUV",15,"3",720,1980,"Legacy","Unburned"
"2094","CEVE",25,"2",720,1980,"Legacy","Unburned"
"2094","AMAL",10,"1",720,1980,"Legacy","Unburned"
"2094","BASA",19,"1",720,1980,"Legacy","Unburned"
"2094","PAMY",83,"3",720,1980,"Legacy","Unburned"
"2096","VAXX",126,"2",357,1980,"Legacy","Unburned"
"2096","PTAQ",95,"5",357,1980,"Legacy","Unburned"
"2096","RUPA",99,"5",357,1980,"Legacy","Unburned"
"2098","DIHO",37,"1",376,1980,"Legacy","Unburned"
"3001","HIAL",56,"1",853,1980,"Legacy","Unburned"
"3001","PAMY",83,"2",853,1980,"Legacy","Unburned"
"3001","MANE",76,"1",853,1980,"Legacy","Unburned"
"3001","LIBO",64,"1",853,1980,"Legacy","Unburned"
"3001","CHUM",26,"1",853,1980,"Legacy","Unburned"
"3001","MOSS",79,"2",853,1980,"Legacy","Unburned"
"3001","VAME",122,"1",853,1980,"Legacy","Unburned"
"3003","PAMY",83,"1",808,1980,"Legacy","Unburned"
"3003","MOSS",79,"4",808,1980,"Legacy","Unburned"
"3003","CLUN",28,"1",808,1980,"Legacy","Unburned"
"3003","AMAL",10,"1",808,1980,"Legacy","Unburned"
"3003","MANE",76,"2",808,1980,"Legacy","Unburned"
"3003","ACCI",1,"1",808,1980,"Legacy","Unburned"
"3005","VAME",122,"1",643,1980,"Legacy","Unburned"
"3005","PAMY",83,"1",643,1980,"Legacy","Unburned"
"3005","MOSS",79,"1",643,1980,"Legacy","Unburned"
"3005","CHUM",26,"1",643,1980,"Legacy","Unburned"
"3006","ACCI",1,"5",598,1980,"Legacy","Unburned"
"3006","RUPA",99,"3",598,1980,"Legacy","Unburned"
"3006","AMAL",10,"1",598,1980,"Legacy","Unburned"
"3006","PAMY",83,"1",598,1980,"Legacy","Unburned"
"3007","LIBO",64,"1",838,1980,"Legacy","Unburned"
"3007","ARUV",15,"3",838,1980,"Legacy","Unburned"
"3007","AMAL",10,"1",838,1980,"Legacy","Unburned"
"3007","MARA",77,"1",838,1980,"Legacy","Unburned"
"3007","SOSI",108,"1",838,1980,"Legacy","Unburned"
"3007","MOSS",79,"2",838,1980,"Legacy","Unburned"
"3007","ACGL",2,"2",838,1980,"Legacy","Unburned"
"3007","MANE",76,"1",838,1980,"Legacy","Unburned"
"3007","CLUN",28,"1",838,1980,"Legacy","Unburned"
"3007","CHUM",26,"1",838,1980,"Legacy","Unburned"
"3007","PAMY",83,"2",838,1980,"Legacy","Unburned"
"3007","VAME",122,"2",838,1980,"Legacy","Unburned"
"3008","CHUM",26,"1",522,1980,"Legacy","Unburned"
"3008","MOSS",79,"2",522,1980,"Legacy","Unburned"
"3008","PAMY",83,"1",522,1980,"Legacy","Unburned"
"3008","MAAQ",75,"1",522,1980,"Legacy","Unburned"
"3008","ACCI",1,"1",522,1980,"Legacy","Unburned"
"3008","FRXX",45,"1",522,1980,"Legacy","Unburned"
"3008","HIXX",58,"1",522,1980,"Legacy","Unburned"
"3008","ACGL",2,"2",522,1980,"Legacy","Unburned"
"3008","MANE",76,"2",522,1980,"Legacy","Unburned"
"3009","CAXX",24,"5",869,1980,"Legacy","Unburned"
"3009","EPXX",40,"2",869,1980,"Legacy","Unburned"
"3010","ARUV",15,"1",523,1980,"Legacy","Unburned"
"3010","MOSS",79,"1",523,1980,"Legacy","Unburned"
"3010","HIXX",58,"1",523,1980,"Legacy","Unburned"
"3010","AMAL",10,"1",523,1980,"Legacy","Unburned"
"3011","COST",32,"5",869,1980,"Legacy","Unburned"
"3011","SAXX",104,"2",869,1980,"Legacy","Unburned"
"3012","ACCI",1,"2",641,1980,"Legacy","Unburned"
"3012","MOSS",79,"3",641,1980,"Legacy","Unburned"
"3012","HODI",59,"2",641,1980,"Legacy","Unburned"
"3012","MANE",76,"2",641,1980,"Legacy","Unburned"
"3012","COCA",30,"2",641,1980,"Legacy","Unburned"
"3013","RUPA",99,"1",881,1980,"Legacy","Unburned"
"3013","EPAN",39,"1",881,1980,"Legacy","Unburned"
"3013","ALSI",9,"1",881,1980,"Legacy","Unburned"
"3013","PAMY",83,"1",881,1980,"Legacy","Unburned"
"3013","MANE",76,"1",881,1980,"Legacy","Unburned"
"3013","ACCI",1,"2",881,1980,"Legacy","Unburned"
"3014","MANE",76,"2",651,1980,"Legacy","Unburned"
"3014","AMAL",10,"1",651,1980,"Legacy","Unburned"
"3014","MOSS",79,"2",651,1980,"Legacy","Unburned"
"3014","CHUM",26,"1",651,1980,"Legacy","Unburned"
"3014","HODI",59,"2",651,1980,"Legacy","Unburned"
"3014","CEVE",25,"1",651,1980,"Legacy","Unburned"
"3014","HIXX",58,"1",651,1980,"Legacy","Unburned"
"3014","COCA",30,"1",651,1980,"Legacy","Unburned"
"3015","COCA",30,"1",872,1980,"Legacy","Unburned"
"3015","CLUN",28,"1",872,1980,"Legacy","Unburned"
"3015","POMU",91,"1",872,1980,"Legacy","Unburned"
"3015","TRBO",118,"1",872,1980,"Legacy","Unburned"
"3015","MARA",77,"1",872,1980,"Legacy","Unburned"
"3015","MANE",76,"1",872,1980,"Legacy","Unburned"
"3015","TITR",116,"1",872,1980,"Legacy","Unburned"
"3015","PAMY",83,"1",872,1980,"Legacy","Unburned"
"3015","OPHO",81,"1",872,1980,"Legacy","Unburned"
"3016","CHUM",26,"2",632,1980,"Legacy","Unburned"
"3016","MANE",76,"1",632,1980,"Legacy","Unburned"
"3016","CLUN",28,"1",632,1980,"Legacy","Unburned"
"3016","VAXX",126,"1",632,1980,"Legacy","Unburned"
"3016","PAMY",83,"2",632,1980,"Legacy","Unburned"
"3016","MOSS",79,"4",632,1980,"Legacy","Unburned"
"3016","LIBO",64,"2",632,1980,"Legacy","Unburned"
"3016","ACCI",1,"1",632,1980,"Legacy","Unburned"
"3017","PAMY",83,"1",669,1980,"Legacy","Unburned"
"3017","MOSS",79,"3",669,1980,"Legacy","Unburned"
"3017","MANE",76,"1",669,1980,"Legacy","Unburned"
"3018","PTAQ",95,"1",637,1980,"Legacy","Unburned"
"3018","OPHO",81,"1",637,1980,"Legacy","Unburned"
"3018","COST",32,"2",637,1980,"Legacy","Unburned"
"3018","RUPA",99,"2",637,1980,"Legacy","Unburned"
"3018","SAXX",104,"2",637,1980,"Legacy","Unburned"
"3018","ACCI",1,"4",637,1980,"Legacy","Unburned"
"3018","LYAM",74,"1",637,1980,"Legacy","Unburned"
"3019","PAMY",83,"3",709,1980,"Legacy","Unburned"
"3019","MANE",76,"2",709,1980,"Legacy","Unburned"
"3019","CHUM",26,"1",709,1980,"Legacy","Unburned"
"3019","RUPA",99,"1",709,1980,"Legacy","Unburned"
"3020","SAXX",104,"1",653,1980,"Legacy","Unburned"
"3020","EPAN",39,"2",653,1980,"Legacy","Unburned"
"3020","RIXX",97,"1",653,1980,"Legacy","Unburned"
"3020","LIBO",64,"2",653,1980,"Legacy","Unburned"
"3020","PAMY",83,"1",653,1980,"Legacy","Unburned"
"3020","VAXX",126,"1",653,1980,"Legacy","Unburned"
"3020","ACCI",1,"1",653,1980,"Legacy","Unburned"
"3020","CHUM",26,"1",653,1980,"Legacy","Unburned"
"3020","HIXX",58,"1",653,1980,"Legacy","Unburned"
"3021","ALSI",9,"4",722,1980,"Legacy","Unburned"
"3021","RUPA",99,"1",722,1980,"Legacy","Unburned"
"3021","MOSS",79,"1",722,1980,"Legacy","Unburned"
"3021","MARA",77,"1",722,1980,"Legacy","Unburned"
"3021","PAMY",83,"2",722,1980,"Legacy","Unburned"
"3021","AMAL",10,"3",722,1980,"Legacy","Unburned"
"3022","ARUV",15,"2",649,1980,"Legacy","Unburned"
"3022","AGSP",6,"2",649,1980,"Legacy","Unburned"
"3022","HODI",59,"1",649,1980,"Legacy","Unburned"
"3022","AMAL",10,"1",649,1980,"Legacy","Unburned"
"3022","ACMI",3,"2",649,1980,"Legacy","Unburned"
"3022","FRXX",45,"2",649,1980,"Legacy","Unburned"
"3022","CEVE",25,"1",649,1980,"Legacy","Unburned"
"3022","PRVI",94,"1",649,1980,"Legacy","Unburned"
"3023","FRXX",45,"1",524,1980,"Legacy","Unburned"
"3023","BASA",19,"1",524,1980,"Legacy","Unburned"
"3023","HODI",59,"1",524,1980,"Legacy","Unburned"
"3023","AMAL",10,"2",524,1980,"Legacy","Unburned"
"3023","AGSP",6,"1",524,1980,"Legacy","Unburned"
"3023","ACMI",3,"1",524,1980,"Legacy","Unburned"
"3024","VAXX",126,"1",643,1980,"Legacy","Unburned"
"3024","MAAQ",75,"1",643,1980,"Legacy","Unburned"
"3024","PAMY",83,"1",643,1980,"Legacy","Unburned"
"3024","SPBE",109,"1",643,1980,"Legacy","Unburned"
"3024","FRXX",45,"1",643,1980,"Legacy","Unburned"
"3024","MOSS",79,"2",643,1980,"Legacy","Unburned"
"3024","CHUM",26,"1",643,1980,"Legacy","Unburned"
"3024","HIXX",58,"1",643,1980,"Legacy","Unburned"
"3025","HELA",53,"1",1382,1980,"Legacy","Unburned"
"3025","LICO",66,"1",1382,1980,"Legacy","Unburned"
"3025","EPAN",39,"1",1382,1980,"Legacy","Unburned"
"3025","HODI",59,"1",1382,1980,"Legacy","Unburned"
"3025","PTAQ",95,"1",1382,1980,"Legacy","Unburned"
"3025","VAXX",126,"2",1382,1980,"Legacy","Unburned"
"3025","ACGL",2,"1",1382,1980,"Legacy","Unburned"
"3025","ACMI",3,"2",1382,1980,"Legacy","Unburned"
"3025","AMAL",10,"1",1382,1980,"Legacy","Unburned"
"3026","MEFE",78,"1",648,1980,"Legacy","Unburned"
"3026","TITR",116,"1",648,1980,"Legacy","Unburned"
"3026","CLUN",28,"2",648,1980,"Legacy","Unburned"
"3026","MOSS",79,"5",648,1980,"Legacy","Unburned"
"3026","OPHO",81,"1",648,1980,"Legacy","Unburned"
"3026","ACCI",1,"3",648,1980,"Legacy","Unburned"
"3026","VAXX",126,"2",648,1980,"Legacy","Unburned"
"3026","LIBO",64,"1",648,1980,"Legacy","Unburned"
"3026","RUPE",100,"1",648,1980,"Legacy","Unburned"
"3026","ATFI",18,"1",648,1980,"Legacy","Unburned"
"3027","ACMI",3,"1",1282,1980,"Legacy","Unburned"
"3027","AMAL",10,"1",1282,1980,"Legacy","Unburned"
"3027","RUPA",99,"1",1282,1980,"Legacy","Unburned"
"3027","PAMY",83,"1",1282,1980,"Legacy","Unburned"
"3027","FRXX",45,"1",1282,1980,"Legacy","Unburned"
"3027","ACCI",1,"2",1282,1980,"Legacy","Unburned"
"3027","SAXX",104,"3",1282,1980,"Legacy","Unburned"
"3027","ACGL",2,"2",1282,1980,"Legacy","Unburned"
"3028","MANE",76,"2",539,1980,"Legacy","Unburned"
"3028","PAMY",83,"2",539,1980,"Legacy","Unburned"
"3028","ACCI",1,"3",539,1980,"Legacy","Unburned"
"3028","VAXX",126,"2",539,1980,"Legacy","Unburned"
"3028","LIBO",64,"1",539,1980,"Legacy","Unburned"
"3028","PTAQ",95,"2",539,1980,"Legacy","Unburned"
"3028","CHUM",26,"1",539,1980,"Legacy","Unburned"
"3029","MANE",76,"1",1191,1980,"Legacy","Unburned"
"3029","MARA",77,"1",1191,1980,"Legacy","Unburned"
"3029","PAMY",83,"1",1191,1980,"Legacy","Unburned"
"3030","TITR",116,"1",529,1980,"Legacy","Unburned"
"3030","OPHO",81,"1",529,1980,"Legacy","Unburned"
"3030","ACCI",1,"4",529,1980,"Legacy","Unburned"
"3030","RIXX",97,"2",529,1980,"Legacy","Unburned"
"3030","ASCA",17,"1",529,1980,"Legacy","Unburned"
"3030","POMU",91,"1",529,1980,"Legacy","Unburned"
"3030","TABR",114,"1",529,1980,"Legacy","Unburned"
"3030","ACGL",2,"4",529,1980,"Legacy","Unburned"
"3031","CARU",23,"1",596,1980,"Legacy","Unburned"
"3031","VAME",122,"2",596,1980,"Legacy","Unburned"
"3031","HIAL",56,"1",596,1980,"Legacy","Unburned"
"3031","AMAL",10,"2",596,1980,"Legacy","Unburned"
"3031","MANE",76,"1",596,1980,"Legacy","Unburned"
"3031","PAMY",83,"2",596,1980,"Legacy","Unburned"
"3031","HODI",59,"1",596,1980,"Legacy","Unburned"
"3031","CEVE",25,"2",596,1980,"Legacy","Unburned"
"3032","PTAQ",95,"3",529,1980,"Legacy","Unburned"
"3032","MOSS",79,"1",529,1980,"Legacy","Unburned"
"3032","PAMY",83,"3",529,1980,"Legacy","Unburned"
"3032","ARUV",15,"1",529,1980,"Legacy","Unburned"
"3032","VAXX",126,"1",529,1980,"Legacy","Unburned"
"3032","ACGL",2,"1",529,1980,"Legacy","Unburned"
"3032","MANE",76,"2",529,1980,"Legacy","Unburned"
"3032","LIBO",64,"2",529,1980,"Legacy","Unburned"
"3032","ACCI",1,"1",529,1980,"Legacy","Unburned"
"3034","VIED",128,"1",511,1980,"Legacy","Unburned"
"3034","LYAM",74,"1",511,1980,"Legacy","Unburned"
"3034","SAXX",104,"5",511,1980,"Legacy","Unburned"
"3034","SPDO",111,"4",511,1980,"Legacy","Unburned"
"3035","MANE",76,"2",550,1980,"Legacy","Unburned"
"3035","PAMY",83,"2",550,1980,"Legacy","Unburned"
"3035","CHUM",26,"1",550,1980,"Legacy","Unburned"
"3035","MOSS",79,"4",550,1980,"Legacy","Unburned"
"3035","GOOB",51,"1",550,1980,"Legacy","Unburned"
"3035","LIBO",64,"1",550,1980,"Legacy","Unburned"
"3035","TRBO",118,"1",550,1980,"Legacy","Unburned"
"3035","AMAL",10,"1",550,1980,"Legacy","Unburned"
"3036","MOSS",79,"2",558,1980,"Legacy","Unburned"
"3036","MAAQ",75,"2",558,1980,"Legacy","Unburned"
"3036","SPBE",109,"1",558,1980,"Legacy","Unburned"
"3036","HODI",59,"2",558,1980,"Legacy","Unburned"
"3036","CARU",23,"2",558,1980,"Legacy","Unburned"
"3036","ACCI",1,"1",558,1980,"Legacy","Unburned"
"3036","FRXX",45,"1",558,1980,"Legacy","Unburned"
"3037","RUPA",99,"2",588,1980,"Legacy","Unburned"
"3037","PTAQ",95,"1",588,1980,"Legacy","Unburned"
"3037","ACCI",1,"2",588,1980,"Legacy","Unburned"
"3037","CHUM",26,"1",588,1980,"Legacy","Unburned"
"3037","MANE",76,"3",588,1980,"Legacy","Unburned"
"3039","MANE",76,"2",641,1980,"Legacy","Unburned"
"3039","LIBO",64,"1",641,1980,"Legacy","Unburned"
"3039","VAME",122,"3",641,1980,"Legacy","Unburned"
"3039","PAMY",83,"2",641,1980,"Legacy","Unburned"
"3039","CHUM",26,"1",641,1980,"Legacy","Unburned"
"3039","MOSS",79,"2",641,1980,"Legacy","Unburned"
"3039","LOCI",67,"1",641,1980,"Legacy","Unburned"
"3040","LIBO",64,"1",522,1980,"Legacy","Unburned"
"3040","CHUM",26,"1",522,1980,"Legacy","Unburned"
"3040","VAXX",126,"1",522,1980,"Legacy","Unburned"
"3040","MOSS",79,"6",522,1980,"Legacy","Unburned"
"3041","PAMY",83,"1",833,1980,"Legacy","Unburned"
"3041","MOSS",79,"1",833,1980,"Legacy","Unburned"
"3041","CHUM",26,"1",833,1980,"Legacy","Unburned"
"3041","MANE",76,"1",833,1980,"Legacy","Unburned"
"3042","MOSS",79,"5",590,1980,"Legacy","Unburned"
"3042","LIBO",64,"1",590,1980,"Legacy","Unburned"
"3042","VAME",122,"1",590,1980,"Legacy","Unburned"
"3042","CHUM",26,"1",590,1980,"Legacy","Unburned"
"3042","PAMY",83,"1",590,1980,"Legacy","Unburned"
"3042","GASH",49,"2",590,1980,"Legacy","Unburned"
"3043","ACCI",1,"1",538,1980,"Legacy","Unburned"
"3043","MOSS",79,"1",538,1980,"Legacy","Unburned"
"3043","CHUM",26,"1",538,1980,"Legacy","Unburned"
"3043","PTAQ",95,"1",538,1980,"Legacy","Unburned"
"3043","PAMY",83,"1",538,1980,"Legacy","Unburned"
"3043","MANE",76,"3",538,1980,"Legacy","Unburned"
"3044","SOSI",108,"1",605,1980,"Legacy","Unburned"
"3044","AMAL",10,"1",605,1980,"Legacy","Unburned"
"3044","MOSS",79,"4",605,1980,"Legacy","Unburned"
"3044","MANE",76,"2",605,1980,"Legacy","Unburned"
"3044","LIBO",64,"1",605,1980,"Legacy","Unburned"
"3044","GASH",49,"1",605,1980,"Legacy","Unburned"
"3044","ACCI",1,"1",605,1980,"Legacy","Unburned"
"3044","VAXX",126,"1",605,1980,"Legacy","Unburned"
"3046","SAXX",104,"1",630,1980,"Legacy","Unburned"
"3046","MOSS",79,"1",630,1980,"Legacy","Unburned"
"3046","GASH",49,"1",630,1980,"Legacy","Unburned"
"3046","ARUV",15,"1",630,1980,"Legacy","Unburned"
"3046","PAMY",83,"1",630,1980,"Legacy","Unburned"
"3046","SPBE",109,"1",630,1980,"Legacy","Unburned"
"3048","SPBE",109,"1",593,1980,"Legacy","Unburned"
"3048","CHUM",26,"2",593,1980,"Legacy","Unburned"
"3048","CARU",23,"2",593,1980,"Legacy","Unburned"
"3048","MAAQ",75,"1",593,1980,"Legacy","Unburned"
"3048","MANE",76,"1",593,1980,"Legacy","Unburned"
"3048","VAME",122,"1",593,1980,"Legacy","Unburned"
"3048","PAMY",83,"1",593,1980,"Legacy","Unburned"
"3048","AMAL",10,"1",593,1980,"Legacy","Unburned"
"3048","ARUV",15,"1",593,1980,"Legacy","Unburned"
"4001","MANE",76,"1",537,1980,"Legacy","Unburned"
"4001","FEXX",44,"1",537,1980,"Legacy","Unburned"
"4001","MAAQ",75,"1",537,1980,"Legacy","Unburned"
"4001","CHUM",26,"1",537,1980,"Legacy","Unburned"
"4001","HIAL",56,"1",537,1980,"Legacy","Unburned"
"4001","MOSS",79,"2",537,1980,"Legacy","Unburned"
"4001","CARU",23,"1",537,1980,"Legacy","Unburned"
"4001","TRBO",118,"1",537,1980,"Legacy","Unburned"
"4001","PAMY",83,"1",537,1980,"Legacy","Unburned"
"4002","PHEM",89,"3",1409,1980,"Legacy","Unburned"
"4002","VAXX",126,"2",1409,1980,"Legacy","Unburned"
"4002","CAME",21,"2",1409,1980,"Legacy","Unburned"
"4002","MOSS",79,"3",1409,1980,"Legacy","Unburned"
"4003","SAXX",104,"2",1143,1980,"Legacy","Unburned"
"4003","VAXX",126,"1",1143,1980,"Legacy","Unburned"
"4003","HIAL",56,"1",1143,1980,"Legacy","Unburned"
"4003","EPAN",39,"1",1143,1980,"Legacy","Unburned"
"4003","MOSS",79,"4",1143,1980,"Legacy","Unburned"
"4003","SPBE",109,"1",1143,1980,"Legacy","Unburned"
"4003","CHUM",26,"1",1143,1980,"Legacy","Unburned"
"4003","ANMA",11,"1",1143,1980,"Legacy","Unburned"
"4003","CAXX",24,"1",1143,1980,"Legacy","Unburned"
"4004","PHEM",89,"3",1473,1980,"Legacy","Unburned"
"4004","VAXX",126,"3",1473,1980,"Legacy","Unburned"
"4004","CAME",21,"2",1473,1980,"Legacy","Unburned"
